Sale Date;ISBN;Discount;ItemID;OrderID
2/12/93;989-28-229-1404-4;;107061-97-2111;107061-2830
2/13/93;989-28-229-1404-4;0,15;107062-1-6243;107060-2858
2/13/93;989-28-3705-987-7;;107062-90-941;107062-2831
2/13/93;989-28-3705-007-2;;107062-87-1182;107062-2832
2/13/93;989-28-3705-987-7;;107062-98-5145;107062-2833
2/13/93;989-28-79-45675-7;;107062-19-4538;107062-2834
2/13/93;989-28-79-11297-4;;107062-24-712;107062-2835
2/13/93;989-28-79-30536-9;;107062-82-4621;107062-2836
2/13/93;989-28-79-69807-2;;107062-25-6632;107062-2837
2/13/93;989-28-79-13871-4;;107062-63-6593;107062-2838
2/13/93;989-28-79-13871-4;;107062-63-6592;107062-2839
2/13/93;989-28-79-13871-4;;107062-63-2216;107062-2840
2/13/93;989-28-79-05670-4;;107062-71-6429;107062-2841
2/13/93;989-28-79-13871-4;;107062-60-3650;107062-2842
2/13/93;989-28-79-13871-4;;107062-34-6553;107062-2843
2/13/93;989-28-79-69807-2;;107062-65-5330;107062-2844
2/13/93;989-28-79-13871-4;;107062-98-685;107062-2845
2/13/93;989-28-79-69807-2;;107062-65-5329;107062-2846
2/13/93;989-28-79-69807-2;;107062-25-6631;107062-2847
2/13/93;989-28-79-69807-2;;107062-88-4900;107062-2848
2/13/93;989-28-654-5771-3;;107062-15-8061;107062-2849
2/13/93;989-28-654-5771-3;;107062-15-8060;107062-2850
2/13/93;989-28-229-9769-6;;107062-23-3248;107062-2851
2/13/93;989-28-229-6632-6;0,1;107062-55-1653;107062-2852
2/13/93;989-28-229-5891-8;;107062-44-6278;107062-2853
2/13/93;989-28-229-1404-4;;107062-54-2219;107062-2854
2/13/93;989-28-229-7592-2;;107062-77-9509;107062-2855
2/13/93;989-28-229-5891-8;;107062-39-2445;107062-2856
2/13/93;989-28-229-9769-6;;107062-32-2551;107062-2857
2/13/93;989-28-229-6632-6;0,1;107062-70-2645;107062-2859
2/13/93;989-28-229-0197-6;;107062-44-2928;107062-2860
2/13/93;989-28-79-71565-6;0,13;107062-42-989;107062-2861
2/13/93;989-28-79-40897-8;;107062-91-8775;107062-2862
2/13/93;989-28-79-74374-1;;107062-84-950;107062-2863
2/13/93;989-28-79-23023-4;;107062-24-5516;107062-2864
2/13/93;989-28-79-26824-4;;107062-46-1243;107062-2865
2/13/93;989-28-79-23023-4;;107062-15-1267;107062-2866
2/13/93;989-28-79-74374-1;;107062-36-1262;107062-2867
2/13/93;989-28-79-23023-4;;107062-38-3708;107062-2868
2/13/93;989-28-79-40897-8;;107062-64-2096;107062-2869
2/13/93;989-28-79-23023-4;;107062-25-9289;107062-2870
2/13/93;989-28-79-68089-3;0,05;107062-40-4019;107062-2871
2/13/93;989-28-79-23023-4;;107062-13-3130;107062-2872
2/13/93;989-28-79-71565-6;;107062-1-5547;107062-2873
2/13/93;989-28-79-68089-3;0,05;107062-18-2515;107062-2874
2/13/93;989-28-79-91028-0;;107062-60-6848;107062-2875
2/13/93;989-28-79-13801-1;;107062-8-3750;107062-2876
2/13/93;989-28-79-91028-0;;107062-25-4863;107062-2877
2/13/93;989-28-79-40897-8;;107062-28-6859;107062-2878
2/13/93;989-28-79-71565-6;;107062-80-1786;107062-2879
2/13/93;989-28-79-03683-6;;107062-81-5419;107062-2880
2/13/93;989-28-3705-492-6;;107062-3-4393;107062-2881
2/13/93;989-28-3705-492-6;;107062-81-6660;107062-2882
2/13/93;989-28-3705-222-9;;107062-81-8755;107062-2883
2/13/93;989-28-3705-222-9;;107062-47-7039;107062-2884
2/13/93;989-28-3705-222-9;;107062-58-1955;107062-2885
2/13/93;989-28-3705-222-9;;107062-14-268;107062-2886
2/13/93;989-28-3705-492-6;;107062-31-6876;107062-2887
2/13/93;989-28-79-13871-4;;107062-60-3649;107062-2888
2/13/93;989-28-654-0127-3;0,13;107062-42-776;107062-2889
2/13/93;989-28-79-13871-4;0,13;107062-98-684;107062-2889
2/13/93;989-28-79-74374-1;;107062-63-5697;107062-2890
2/13/93;989-28-229-9769-6;;107062-9-3973;107062-2890
2/13/93;989-28-229-6632-6;0,1;107062-69-3050;107062-2891
2/13/93;989-28-3705-222-9;;107062-15-6499;107062-2891
2/13/93;989-28-79-13871-4;;107062-34-6552;107062-2892
2/13/93;989-28-79-74374-1;;107062-40-8089;107062-2892
2/13/93;989-28-79-43574-5;;107062-76-7164;107062-2892
2/13/93;989-28-229-1404-4;;107062-44-8256;107062-2893
2/13/93;989-28-79-26824-4;;107062-59-2177;107062-2893
2/13/93;989-28-654-5771-3;;107062-15-8059;107062-2894
2/13/93;989-28-79-05638-4;;107062-50-2583;107062-2894
2/13/93;989-28-79-13871-4;;107062-63-2215;107062-2894
2/13/93;989-28-79-69807-2;;107062-88-4899;107062-2894
2/14/93;989-28-229-1404-4;0,15;107063-1-9452;107062-2918
2/14/93;989-28-3705-136-9;;107063-8-2936;107063-2895
2/14/93;989-28-3705-987-7;;107063-87-5707;107063-2896
2/14/93;989-28-3705-583-1;;107063-15-5143;107063-2897
2/14/93;989-28-3705-007-2;;107063-66-5940;107063-2898
2/14/93;989-28-79-04510-4;;107063-63-7279;107063-2899
2/14/93;989-28-79-22871-2;;107063-8-1278;107063-2900
2/14/93;989-28-79-45675-7;;107063-99-9347;107063-2901
2/14/93;989-28-79-18127-7;;107063-18-6145;107063-2902
2/14/93;989-28-79-07610-8;;107063-72-4191;107063-2903
2/14/93;989-28-79-45675-7;;107063-73-2865;107063-2904
2/14/93;989-28-79-45675-7;;107063-64-2924;107063-2905
2/14/93;989-28-79-13871-4;;107063-10-1909;107063-2906
2/14/93;989-28-79-13871-4;;107063-35-5279;107063-2907
2/14/93;989-28-79-05670-4;;107063-22-3793;107063-2908
2/14/93;989-28-79-82749-6;;107063-91-3926;107063-2909
2/14/93;989-28-79-05670-4;;107063-7-749;107063-2910
2/14/93;989-28-79-82125-8;;107063-74-6648;107063-2911
2/14/93;989-28-79-13871-4;;107063-10-1908;107063-2912
2/14/93;989-28-79-82749-6;;107063-91-3925;107063-2913
2/14/93;989-28-229-7592-2;;107063-72-684;107063-2914
2/14/93;989-28-229-7592-2;;107063-1-546;107063-2915
2/14/93;989-28-229-1404-4;;107063-9-964;107063-2916
2/14/93;989-28-229-6632-6;0,1;107063-27-880;107063-2917
2/14/93;989-28-229-5891-8;;107063-1-4005;107063-2919
2/14/93;989-28-229-9769-6;;107063-86-7910;107063-2920
2/14/93;989-28-229-3157-7;;107063-2-5096;107063-2921
2/14/93;989-28-229-6632-6;0,1;107063-58-3391;107063-2922
2/14/93;989-28-229-1404-4;;107063-72-6637;107063-2923
2/14/93;989-28-79-91028-0;;107063-17-5295;107063-2924
2/14/93;989-28-79-13801-1;;107063-38-9693;107063-2925
2/14/93;989-28-79-23023-4;;107063-87-949;107063-2926
2/14/93;989-28-79-13801-1;;107063-19-5254;107063-2927
2/14/93;989-28-79-40897-8;;107063-90-903;107063-2928
2/14/93;989-28-79-40897-8;;107063-52-8866;107063-2929
2/14/93;989-28-79-91028-0;;107063-67-2907;107063-2930
2/14/93;989-28-79-13801-1;;107063-3-7938;107063-2931
2/14/93;989-28-79-71565-6;;107063-88-3521;107063-2932
2/14/93;989-28-79-40897-8;;107063-35-2127;107063-2933
2/14/93;989-28-79-74374-1;;107063-23-3428;107063-2934
2/14/93;989-28-79-40897-8;0,13;107063-42-5564;107063-2935
2/14/93;989-28-79-13801-1;;107063-50-1045;107063-2936
2/14/93;989-28-79-74374-1;;107063-6-5733;107063-2937
2/14/93;989-28-79-68089-3;0,05;107063-29-7321;107063-2938
2/14/93;989-28-79-40897-8;;107063-6-4468;107063-2939
2/14/93;989-28-79-68089-3;0,05;107063-99-2059;107063-2940
2/14/93;989-28-79-14379-4;;107063-82-5612;107063-2941
2/14/93;989-28-3705-222-9;;107063-40-3349;107063-2942
2/14/93;989-28-79-14379-4;;107063-60-8153;107063-2943
2/14/93;989-28-3705-222-9;;107063-29-6777;107063-2944
2/14/93;989-28-79-74374-1;;107063-3-1399;107063-2945
2/14/93;989-28-3705-987-7;;107063-83-487;107063-2945
2/14/93;989-28-229-7592-2;;107063-78-4186;107063-2946
2/14/93;989-28-79-18127-7;;107063-98-9969;107063-2946
2/14/93;989-28-654-6507-7;;107063-63-9632;107063-2947
2/14/93;989-28-79-11297-4;;107063-94-8563;107063-2947
2/14/93;989-28-79-45675-7;;107063-1-207;107063-2948
2/14/93;989-28-79-40897-8;;107063-34-5363;107063-2948
2/14/93;989-28-79-82125-8;;107063-74-6647;107063-2948
2/14/93;989-28-79-13871-4;;107063-35-5278;107063-2949
2/14/93;989-28-3705-007-2;;107063-49-5195;107063-2949
2/15/93;989-28-3705-987-7;;107064-95-1094;107064-2950
2/15/93;989-28-3705-987-7;;107064-36-4572;107064-2951
2/15/93;989-28-3705-007-2;;107064-21-3040;107064-2952
2/15/93;989-28-3705-007-2;;107064-14-508;107064-2953
2/15/93;989-28-3705-007-2;;107064-13-1208;107064-2954
2/15/93;989-28-3705-007-2;;107064-44-1574;107064-2955
2/15/93;989-28-3705-007-2;;107064-92-527;107064-2956
2/15/93;989-28-3705-649-4;0,13;107064-42-2977;107064-2957
2/15/93;989-28-3705-007-2;;107064-19-9863;107064-2958
2/15/93;989-28-3705-649-4;;107064-27-2781;107064-2959
2/15/93;989-28-3705-649-4;;107064-62-6461;107064-2960
2/15/93;989-28-79-82197-5;;107064-27-7422;107064-2961
2/15/93;989-28-79-32105-5;;107064-19-5302;107064-2962
2/15/93;989-28-79-45675-7;;107064-82-2045;107064-2963
2/15/93;989-28-79-42728-3;;107064-51-6614;107064-2964
2/15/93;989-28-79-30536-9;;107064-15-6940;107064-2965
2/15/93;989-28-79-04510-4;;107064-71-442;107064-2966
2/15/93;989-28-654-0127-3;;107064-77-7396;107064-2967
2/15/93;989-28-79-82125-8;;107064-89-8287;107064-2968
2/15/93;989-28-79-69807-2;;107064-75-7150;107064-2969
2/15/93;989-28-79-69807-2;;107064-35-8462;107064-2970
2/15/93;989-28-79-82749-6;;107064-94-563;107064-2971
2/15/93;989-28-79-69807-2;;107064-95-2936;107064-2972
2/15/93;989-28-79-13871-4;;107064-99-9625;107064-2973
2/15/93;989-28-79-82749-6;;107064-94-562;107064-2974
2/15/93;989-28-79-69807-2;;107064-66-8015;107064-2975
2/15/93;989-28-79-69807-2;;107064-98-3992;107064-2976
2/15/93;989-28-79-69807-2;;107064-95-2935;107064-2977
2/15/93;989-28-79-69807-2;;107064-66-8014;107064-2978
2/15/93;989-28-79-13871-4;;107064-33-6508;107064-2979
2/15/93;989-28-79-05670-4;;107064-22-3224;107064-2980
2/15/93;989-28-79-13871-4;;107064-33-6507;107064-2981
2/15/93;989-28-654-0047-4;;107064-92-5647;107064-2982
2/15/93;989-28-229-5891-8;;107064-93-6366;107064-2983
2/15/93;989-28-229-9769-6;;107064-19-4579;107064-2984
2/15/93;989-28-229-3157-7;;107064-2-3847;107064-2985
2/15/93;989-28-229-1404-4;;107064-49-3748;107064-2986
2/15/93;989-28-229-0197-6;;107064-27-39;107064-2987
2/15/93;989-28-229-1404-4;;107064-6-6735;107064-2988
2/15/93;989-28-229-7592-2;;107064-35-9234;107064-2989
2/15/93;989-28-79-13801-1;;107064-10-5768;107064-2990
2/15/93;989-28-79-74374-1;;107064-69-6539;107064-2991
2/15/93;989-28-79-74374-1;;107064-50-6967;107064-2992
2/15/93;989-28-79-13801-1;;107064-40-2208;107064-2993
2/15/93;989-28-79-26824-4;;107064-35-2957;107064-2994
2/15/93;989-28-79-13801-1;;107064-29-1465;107064-2995
2/15/93;989-28-79-23023-4;;107064-70-3718;107064-2996
2/15/93;989-28-79-71565-6;;107064-8-1582;107064-2997
2/15/93;989-28-79-13801-1;;107064-95-2910;107064-2999
2/15/93;989-28-79-68089-3;0,05;107064-18-5003;107064-3000
2/15/93;989-28-79-13801-1;;107064-62-5841;107064-3001
2/15/93;989-28-79-13801-1;;107064-90-8788;107064-3003
2/15/93;989-28-79-74374-1;;107064-77-4434;107064-3004
2/15/93;989-28-79-23023-4;;107064-5-125;107064-3005
2/15/93;989-28-79-74374-1;;107064-39-79;107064-3006
2/15/93;989-28-79-74374-1;;107064-59-4815;107064-3007
2/15/93;989-28-3705-222-9;;107064-79-9851;107064-3008
2/15/93;989-28-3705-222-9;;107064-66-2378;107064-3009
2/15/93;989-28-3705-222-9;;107064-72-7319;107064-3010
2/15/93;989-28-3705-492-6;;107064-69-5886;107064-3011
2/15/93;989-28-79-40897-8;;107064-31-3476;107064-3012
2/15/93;989-28-3705-222-9;;107064-50-7600;107064-3012
2/15/93;989-28-79-74374-1;;107064-54-6461;107064-3012
2/15/93;989-28-79-82125-8;;107064-89-8286;107064-3012
2/15/93;989-28-79-03683-6;;107064-50-3259;107064-3013
2/15/93;989-28-3705-966-2;;107064-9-8339;107064-3013
2/15/93;989-28-79-69807-2;;107064-98-3991;107064-3013
2/15/93;989-28-79-74374-1;;107064-34-1463;107064-3014
2/15/93;989-28-654-4370-9;;107064-64-589;107064-3014
2/15/93;989-28-79-13871-4;;107064-99-9624;107064-3014
2/15/93;989-28-79-23023-4;;107064-13-9505;107064-3015
2/15/93;989-28-229-9769-6;;107064-7-435;107064-3015
2/15/93;989-28-79-26824-4;;107064-26-9880;107064-3016
2/15/93;989-28-79-69807-2;;107064-35-8461;107064-3016
2/15/93;989-28-79-13801-1;;107064-14-6486;107064-3017
2/15/93;989-28-79-69807-2;;107064-75-7149;107064-3017
2/15/93;989-28-3705-492-6;;107064-97-6381;107064-3018
2/15/93;989-28-79-23023-4;;107064-49-3474;107064-3019
2/15/93;989-28-79-71565-6;;107064-58-5383;107064-3019
2/15/93;989-28-3705-222-9;;107064-32-3412;107064-3020
2/15/93;989-28-79-74374-1;;107064-9-366;107064-3020
2/16/93;989-28-229-1404-4;0,15;107065-1-5355;107057-3089
2/16/93;989-28-229-1404-4;0,15;107065-1-5422;107063-3103
2/16/93;989-28-3705-987-7;;107065-95-6762;107065-3021
2/16/93;989-28-3705-583-1;;107065-79-1906;107065-3022
2/16/93;989-28-3705-592-3;;107065-73-7330;107065-3023
2/16/93;989-28-3705-987-7;;107065-5-5371;107065-3024
2/16/93;989-28-3705-007-2;;107065-67-1392;107065-3025
2/16/93;989-28-3705-987-7;;107065-17-1309;107065-3026
2/16/93;989-28-3705-987-7;;107065-35-2415;107065-3027
2/16/93;989-28-3705-007-2;;107065-82-6503;107065-3028
2/16/93;989-28-3705-649-4;;107065-47-7272;107065-3029
2/16/93;989-28-3705-369-1;;107065-19-9388;107065-3030
2/16/93;989-28-3705-007-2;;107065-97-2303;107065-3031
2/16/93;989-28-3705-007-2;;107065-28-9919;107065-3032
2/16/93;989-28-3705-987-7;;107065-89-2436;107065-3033
2/16/93;989-28-3705-987-7;;107065-98-9710;107065-3034
2/16/93;989-28-3705-007-2;;107065-53-9098;107065-3035
2/16/93;989-28-3705-007-2;;107065-1-1441;107065-3036
2/16/93;989-28-3705-007-2;;107065-4-8199;107065-3037
2/16/93;989-28-3705-966-2;;107065-91-6600;107065-3038
2/16/93;989-28-3705-369-1;;107065-54-1577;107065-3039
2/16/93;989-28-3705-987-7;;107065-59-4810;107065-3040
2/16/93;989-28-3705-138-3;;107065-99-2235;107065-3041
2/16/93;989-28-3705-583-1;;107065-51-225;107065-3042
2/16/93;989-28-3705-054-6;;107065-53-7107;107065-3043
2/16/93;989-28-3705-007-2;;107065-25-907;107065-3044
2/16/93;989-28-3705-007-2;;107065-25-6743;107065-3045
2/16/93;989-28-3705-987-7;;107065-91-280;107065-3046
2/16/93;989-28-3705-007-2;;107065-74-7637;107065-3047
2/16/93;989-28-3705-987-7;;107065-49-3577;107065-3048
2/16/93;989-28-3705-007-2;;107065-43-6979;107065-3049
2/16/93;989-28-3705-007-2;;107065-91-302;107065-3050
2/16/93;989-28-79-11297-4;;107065-56-7654;107065-3051
2/16/93;989-28-79-21991-8;;107065-31-4038;107065-3052
2/16/93;989-28-79-30536-9;;107065-10-1875;107065-3053
2/16/93;989-28-79-21991-8;;107065-69-2375;107065-3054
2/16/93;989-28-79-22871-2;;107065-25-5241;107065-3055
2/16/93;989-28-79-16826-1;;107065-48-5152;107065-3056
2/16/93;989-28-79-64693-6;;107065-47-9371;107065-3057
2/16/93;989-28-79-22871-2;;107065-92-5558;107065-3058
2/16/93;989-28-79-21991-8;;107065-51-9864;107065-3059
2/16/93;989-28-79-22871-2;;107065-8-3356;107065-3060
2/16/93;989-28-79-30536-9;;107065-97-1186;107065-3061
2/16/93;989-28-79-04510-4;;107065-72-2030;107065-3062
2/16/93;989-28-79-86624-2;;107065-1-9942;107065-3063
2/16/93;989-28-79-27078-0;;107065-88-3721;107065-3064
2/16/93;989-28-79-86624-2;;107065-5-5218;107065-3065
2/16/93;989-28-79-16826-1;;107065-50-3151;107065-3066
2/16/93;989-28-79-32105-5;;107065-94-5535;107065-3067
2/16/93;989-28-79-82197-5;;107065-1-7117;107065-3068
2/16/93;989-28-79-45675-7;;107065-39-1788;107065-3069
2/16/93;989-28-79-13871-4;;107065-77-3267;107065-3070
2/16/93;989-28-79-13871-4;;107065-9-7112;107065-3071
2/16/93;989-28-79-69807-2;;107065-75-1537;107065-3072
2/16/93;989-28-79-82749-6;0,13;107065-42-3265;107065-3073
2/16/93;989-28-79-05670-4;;107065-40-7048;107065-3074
2/16/93;989-28-79-69807-2;;107065-98-7810;107065-3075
2/16/93;989-28-79-69807-2;;107065-75-1536;107065-3076
2/16/93;989-28-79-13871-4;;107065-9-7111;107065-3077
2/16/93;989-28-79-82749-6;;107065-51-443;107065-3078
2/16/93;989-28-79-69807-2;;107065-25-710;107065-3079
2/16/93;989-28-79-69807-2;;107065-4-9762;107065-3080
2/16/93;989-28-79-05670-4;;107065-19-7056;107065-3081
2/16/93;989-28-79-82749-6;0,13;107065-42-3264;107065-3082
2/16/93;989-28-79-69807-2;;107065-98-7809;107065-3083
2/16/93;989-28-79-22562-9;;107065-73-9531;107065-3084
2/16/93;989-28-654-6033-1;;107065-8-5493;107065-3085
2/16/93;989-28-654-6033-1;;107065-97-2747;107065-3086
2/16/93;989-28-654-6033-1;;107065-5-2692;107065-3087
2/16/93;989-28-229-1404-4;;107065-76-1203;107065-3088
2/16/93;989-28-229-7592-2;;107065-93-9897;107065-3090
2/16/93;989-28-229-7592-2;;107065-76-8689;107065-3091
2/16/93;989-28-229-1404-4;0,15;107065-1-9573;107065-3092
2/16/93;989-28-229-0197-6;;107065-62-3025;107065-3093
2/16/93;989-28-229-7592-2;;107065-91-3467;107065-3094
2/16/93;989-28-229-1404-4;;107065-11-4921;107065-3095
2/16/93;989-28-229-7592-2;;107065-24-8739;107065-3096
2/16/93;989-28-229-6632-6;0,1;107065-76-5715;107065-3097
2/16/93;989-28-229-9769-6;;107065-64-8848;107065-3098
2/16/93;989-28-229-1404-4;0,15;107065-1-1199;107065-3099
2/16/93;989-28-229-3157-7;;107065-2-2239;107065-3100
2/16/93;989-28-229-1404-4;;107065-41-3111;107065-3101
2/16/93;989-28-229-6632-6;0,1;107065-41-188;107065-3102
2/16/93;989-28-229-1404-4;;107065-34-8151;107065-3104
2/16/93;989-28-229-9769-6;;107065-74-9895;107065-3105
2/16/93;989-28-229-5891-8;;107065-54-4513;107065-3106
2/16/93;989-28-229-6632-6;0,1;107065-99-1897;107065-3107
2/16/93;989-28-229-7592-2;;107065-8-1564;107065-3108
2/16/93;989-28-229-1404-4;;107065-85-1263;107065-3109
2/16/93;989-28-229-1404-4;;107065-31-5663;107065-3110
2/16/93;989-28-229-6632-6;0,1;107065-62-7212;107065-3111
2/16/93;989-28-229-3157-7;;107065-18-7381;107065-3112
2/16/93;989-28-229-7592-2;;107065-23-8053;107065-3113
2/16/93;989-28-229-9769-6;;107065-46-4498;107065-3114
2/16/93;989-28-229-1404-4;;107065-56-4559;107065-3115
2/16/93;989-28-229-1404-4;;107065-6-5601;107065-3116
2/16/93;989-28-229-9769-6;;107065-20-3943;107065-3117
2/16/93;989-28-229-3157-7;;107065-28-4027;107065-3118
2/16/93;989-28-229-6632-6;0,1;107065-65-7659;107065-3119
2/16/93;989-28-229-0197-6;;107065-62-1779;107065-3120
2/16/93;989-28-229-0197-6;;107065-16-3441;107065-3121
2/16/93;989-28-229-9769-6;;107065-86-5609;107065-3122
2/16/93;989-28-229-1404-4;;107065-19-1242;107065-3123
2/16/93;989-28-229-9769-6;;107065-95-4058;107065-3124
2/16/93;989-28-79-13801-1;;107065-21-1623;107065-3125
2/16/93;989-28-79-91028-0;;107065-57-1407;107065-3126
2/16/93;989-28-79-55824-6;;107065-89-3756;107065-3127
2/16/93;989-28-79-13801-1;;107065-98-298;107065-3128
2/16/93;989-28-79-40897-8;;107065-13-3535;107065-3129
2/16/93;989-28-79-13801-1;;107065-58-4071;107065-3130
2/16/93;989-28-79-71565-6;;107065-74-4549;107065-3131
2/16/93;989-28-79-74374-1;;107065-94-2728;107065-3132
2/16/93;989-28-79-71565-6;;107065-16-1162;107065-3133
2/16/93;989-28-79-74374-1;;107065-40-2023;107065-3134
2/16/93;989-28-79-68089-3;0,05;107065-16-8143;107065-3135
2/16/93;989-28-79-74374-1;;107065-39-9323;107065-3136
2/16/93;989-28-79-74374-1;;107065-22-5697;107065-3137
2/16/93;989-28-79-26824-4;;107065-81-5574;107065-3138
2/16/93;989-28-79-13801-1;;107065-88-704;107065-3139
2/16/93;989-28-79-23023-4;;107065-71-4776;107065-3140
2/16/93;989-28-79-13801-1;;107065-15-3484;107065-3141
2/16/93;989-28-79-13801-1;;107065-99-8382;107065-3142
2/16/93;989-28-79-13801-1;;107065-20-4998;107065-3143
2/16/93;989-28-79-91028-0;;107065-28-6834;107065-3144
2/16/93;989-28-79-13801-1;;107065-24-9046;107065-3145
2/16/93;989-28-79-74374-1;;107065-43-2720;107065-3146
2/16/93;989-28-79-13801-1;;107065-98-5285;107065-3147
2/16/93;989-28-79-13801-1;;107065-27-3303;107065-3148
2/16/93;989-28-79-74374-1;;107065-68-3879;107065-3149
2/16/93;989-28-79-51397-9;;107065-88-9525;107065-3150
2/16/93;989-28-79-13801-1;;107065-49-7826;107065-3151
2/16/93;989-28-79-13801-1;;107065-88-1125;107065-3152
2/16/93;989-28-79-13801-1;;107065-89-8634;107065-3153
2/16/93;989-28-79-74374-1;;107065-87-4688;107065-3154
2/16/93;989-28-79-23023-4;;107065-79-6099;107065-3155
2/16/93;989-28-79-74374-1;0,13;107065-42-8283;107065-3156
2/16/93;989-28-79-68089-3;0,05;107065-43-3786;107065-3157
2/16/93;989-28-79-26824-4;;107065-77-7989;107065-3158
2/16/93;989-28-79-74374-1;;107065-16-5480;107065-3159
2/16/93;989-28-79-74374-1;;107065-48-3240;107065-3160
2/16/93;989-28-79-68089-3;0,05;107065-96-2544;107065-3161
2/16/93;989-28-79-71565-6;;107065-38-5485;107065-3162
2/16/93;989-28-79-74374-1;;107065-32-2388;107065-3163
2/16/93;989-28-79-68089-3;0,05;107065-52-4363;107065-3164
2/16/93;989-28-79-74374-1;;107065-57-6943;107065-3165
2/16/93;989-28-79-23023-4;;107065-6-6355;107065-3166
2/16/93;989-28-79-23023-4;;107065-18-6134;107065-3167
2/16/93;989-28-79-23023-4;;107065-60-798;107065-3168
2/16/93;989-28-79-23023-4;;107065-61-7974;107065-3169
2/16/93;989-28-79-26824-4;;107065-84-5296;107065-3170
2/16/93;989-28-79-55824-6;;107065-7-249;107065-3171
2/16/93;989-28-79-13801-1;;107065-94-2743;107065-3172
2/16/93;989-28-79-74374-1;;107065-80-8241;107065-3173
2/16/93;989-28-79-13801-1;;107065-82-7590;107065-3174
2/16/93;989-28-79-26824-4;;107065-81-5868;107065-3175
2/16/93;989-28-79-23023-4;;107065-51-749;107065-3176
2/16/93;989-28-79-74374-1;;107065-25-3779;107065-3177
2/16/93;989-28-79-26824-4;;107065-51-6986;107065-3178
2/16/93;989-28-79-40897-8;;107065-5-6326;107065-3179
2/16/93;989-28-79-16808-7;;107065-68-1792;107065-3180
2/16/93;989-28-79-68089-3;0,05;107065-68-65;107065-3181
2/16/93;989-28-79-16808-7;;107065-1-2811;107065-3182
2/16/93;989-28-79-23023-4;;107065-50-2173;107065-3183
2/16/93;989-28-79-26824-4;;107065-47-4362;107065-3184
2/16/93;989-28-79-13801-1;;107065-15-8363;107065-3185
2/16/93;989-28-79-91028-0;;107065-50-3188;107065-3186
2/16/93;989-28-79-13801-1;;107065-24-317;107065-3187
2/16/93;989-28-79-23023-4;;107065-83-3148;107065-3188
2/16/93;989-28-79-74374-1;;107065-46-9974;107065-3189
2/16/93;989-28-79-74374-1;;107065-73-1792;107065-3190
2/16/93;989-28-79-13801-1;;107065-62-3196;107065-3191
2/16/93;989-28-79-74374-1;;107065-77-5937;107065-3192
2/16/93;989-28-79-74374-1;;107065-15-4176;107065-3193
2/16/93;989-28-79-23023-4;;107065-40-7566;107065-3194
2/16/93;989-28-79-74374-1;;107065-75-2346;107065-3195
2/16/93;989-28-79-13801-1;;107065-85-2918;107065-3196
2/16/93;989-28-79-13801-1;;107065-20-2338;107065-3197
2/16/93;989-28-79-51397-9;;107065-79-1864;107065-3198
2/16/93;989-28-79-13801-1;;107065-48-2642;107065-3199
2/16/93;989-28-79-23023-4;;107065-93-5594;107065-3200
2/16/93;989-28-79-13801-1;;107065-47-1761;107065-3201
2/16/93;989-28-3705-222-9;;107065-33-1039;107065-3202
2/16/93;989-28-3705-222-9;;107065-64-6834;107065-3203
2/16/93;989-28-3705-222-9;;107065-70-360;107065-3204
2/16/93;989-28-3705-222-9;;107065-10-3659;107065-3205
2/16/93;989-28-3705-492-6;;107065-86-7307;107065-3206
2/16/93;989-28-3705-222-9;;107065-58-2699;107065-3207
2/16/93;989-28-79-23015-9;;107065-48-3546;107065-3208
2/16/93;989-28-79-14379-4;;107065-72-3734;107065-3209
2/16/93;989-28-3705-222-9;;107065-38-1546;107065-3210
2/16/93;989-28-3705-492-6;;107065-10-1975;107065-3211
2/16/93;989-28-3705-492-6;;107065-28-8850;107065-3212
2/16/93;989-28-3705-492-6;;107065-58-4318;107065-3213
2/16/93;989-28-3705-492-6;;107065-40-2358;107065-3214
2/16/93;989-28-3705-607-4;;107065-72-4244;107065-3215
2/16/93;989-28-3705-492-6;;107065-22-1112;107065-3216
2/16/93;989-28-3705-592-3;;107065-97-6211;107065-3217
2/16/93;989-28-79-13801-1;;107065-67-917;107065-3218
2/16/93;989-28-79-26824-4;;107065-1-3215;107065-3219
2/16/93;989-28-229-1404-4;;107065-5-4586;107065-3219
2/16/93;989-28-79-13801-1;;107065-11-4839;107065-3220
2/16/93;989-28-79-26824-4;;107065-8-1651;107065-3220
2/16/93;989-28-229-6632-6;0,1;107065-18-8214;107065-3221
2/16/93;989-28-3705-987-7;;107065-56-2035;107065-3221
2/16/93;989-28-79-74374-1;;107065-20-4263;107065-3222
2/16/93;989-28-79-45675-7;;107065-25-8571;107065-3222
2/16/93;989-28-79-69807-2;;107065-25-709;107065-3223
2/16/93;989-28-229-1404-4;;107065-25-9452;107065-3223
2/16/93;989-28-229-1404-4;;107065-27-4018;107065-3224
2/16/93;989-28-79-13801-1;;107065-29-3976;107065-3224
2/16/93;989-28-79-23023-4;;107065-39-4433;107065-3225
2/16/93;989-28-79-13801-1;;107065-47-3780;107065-3225
2/16/93;989-28-79-13801-1;;107065-49-7471;107065-3226
2/16/93;989-28-79-82749-6;;107065-51-442;107065-3226
2/16/93;989-28-3705-007-2;;107065-18-4906;107065-3227
2/16/93;989-28-79-05670-4;;107065-65-8574;107065-3227
2/16/93;989-28-79-13801-1;;107065-1-6810;107065-3228
2/16/93;989-28-79-13871-4;;107065-77-3266;107065-3228
